master,develop,144785853,f731701,31,https://github.com/dalinhuang99/betify/archive/refs/heads/master.zip
master,master,187073802,ca9fc7a,60,https://github.com/dalinhuang99/iexec-pools-registry/archive/refs/heads/master.zip
v3,master,187073802,3708ba5,70,https://github.com/dalinhuang99/iexec-pools-registry/archive/refs/heads/v3.zip
patch-1,master,187073802,adbe7ae,61,https://github.com/dalinhuang99/iexec-pools-registry/archive/refs/heads/patch-1.zip
master,master,187533603,73b0529,11,https://github.com/dalinhuang99/blockchain-random-number-algorithm/archive/refs/heads/master.zip
master,master,48760899,67a4fd3,107,https://github.com/dalinhuang99/meanjs/archive/refs/heads/master.zip
master,master,76312235,b9c04ad,20,https://github.com/dalinhuang99/shopify-store-auto-pwd/archive/refs/heads/master.zip
master,master,164691914,c98d578,729,https://github.com/dalinhuang99/vue-element-admin/archive/refs/heads/master.zip
perf/keep-alive,master,164691914,d431de0,483,https://github.com/dalinhuang99/vue-element-admin/archive/refs/heads/perf/keep-alive.zip
refactor/tinymce4.7.6,master,164691914,56f67f0,493,https://github.com/dalinhuang99/vue-element-admin/archive/refs/heads/refactor/tinymce4.7.6.zip
pwa,master,164691914,775f6f5,591,https://github.com/dalinhuang99/vue-element-admin/archive/refs/heads/pwa.zip
webpack3,master,164691914,1df59cc,621,https://github.com/dalinhuang99/vue-element-admin/archive/refs/heads/webpack3.zip
r,master,164691914,7c36e58,694,https://github.com/dalinhuang99/vue-element-admin/archive/refs/heads/r.zip
master,master,156014498,d98b03d,33,https://github.com/dalinhuang99/udemy-python3/archive/refs/heads/master.zip
master,master,150051329,dac2e71,"1,655",https://github.com/dalinhuang99/javascript-tutorial-en/archive/refs/heads/master.zip
master,master,149696924,291fc85,678,https://github.com/dalinhuang99/MarkdownEditing/archive/refs/heads/master.zip
gh-pages,master,149696924,ed8b6e0,5,https://github.com/dalinhuang99/MarkdownEditing/archive/refs/heads/gh-pages.zip
master,master,258559135,a20acbe,5,https://github.com/cafeUncle/vue-sample/archive/refs/heads/master.zip
dependabot/npm_and_yarn/postcss-7.0.36,master,258559135,458b20b,6,https://github.com/cafeUncle/vue-sample/archive/refs/heads/dependabot/npm_and_yarn/postcss-7.0.36.zip
dependabot/npm_and_yarn/ws-6.2.2,master,258559135,3f466c8,6,https://github.com/cafeUncle/vue-sample/archive/refs/heads/dependabot/npm_and_yarn/ws-6.2.2.zip
dependabot/npm_and_yarn/dns-packet-1.3.4,master,258559135,6113673,6,https://github.com/cafeUncle/vue-sample/archive/refs/heads/dependabot/npm_and_yarn/dns-packet-1.3.4.zip
dependabot/npm_and_yarn/websocket-extensions-0.1.4,master,258559135,790941d,6,https://github.com/cafeUncle/vue-sample/archive/refs/heads/dependabot/npm_and_yarn/websocket-extensions-0.1.4.zip
dependabot/npm_and_yarn/http-proxy-1.18.1,master,258559135,4ed6528,6,https://github.com/cafeUncle/vue-sample/archive/refs/heads/dependabot/npm_and_yarn/http-proxy-1.18.1.zip
dependabot/npm_and_yarn/ini-1.3.8,master,258559135,a7d4e78,6,https://github.com/cafeUncle/vue-sample/archive/refs/heads/dependabot/npm_and_yarn/ini-1.3.8.zip
dependabot/npm_and_yarn/elliptic-6.5.4,master,258559135,cbced04,6,https://github.com/cafeUncle/vue-sample/archive/refs/heads/dependabot/npm_and_yarn/elliptic-6.5.4.zip
dependabot/npm_and_yarn/y18n-4.0.1,master,258559135,7496f94,6,https://github.com/cafeUncle/vue-sample/archive/refs/heads/dependabot/npm_and_yarn/y18n-4.0.1.zip
master,master,256946078,6439fa6,4,https://github.com/cafeUncle/webpack-sample/archive/refs/heads/master.zip
dependabot/npm_and_yarn/postcss-7.0.36,master,256946078,c5b1664,5,https://github.com/cafeUncle/webpack-sample/archive/refs/heads/dependabot/npm_and_yarn/postcss-7.0.36.zip
dependabot/npm_and_yarn/ws-6.2.2,master,256946078,df077ac,5,https://github.com/cafeUncle/webpack-sample/archive/refs/heads/dependabot/npm_and_yarn/ws-6.2.2.zip
dependabot/npm_and_yarn/dns-packet-1.3.4,master,256946078,1806df4,5,https://github.com/cafeUncle/webpack-sample/archive/refs/heads/dependabot/npm_and_yarn/dns-packet-1.3.4.zip
dependabot/npm_and_yarn/websocket-extensions-0.1.4,master,256946078,ad6a869,5,https://github.com/cafeUncle/webpack-sample/archive/refs/heads/dependabot/npm_and_yarn/websocket-extensions-0.1.4.zip
dependabot/npm_and_yarn/http-proxy-1.18.1,master,256946078,a7ea9ad,5,https://github.com/cafeUncle/webpack-sample/archive/refs/heads/dependabot/npm_and_yarn/http-proxy-1.18.1.zip
dependabot/npm_and_yarn/ini-1.3.8,master,256946078,fa31283,5,https://github.com/cafeUncle/webpack-sample/archive/refs/heads/dependabot/npm_and_yarn/ini-1.3.8.zip
dependabot/npm_and_yarn/elliptic-6.5.4,master,256946078,b8cc581,5,https://github.com/cafeUncle/webpack-sample/archive/refs/heads/dependabot/npm_and_yarn/elliptic-6.5.4.zip
dependabot/npm_and_yarn/y18n-4.0.1,master,256946078,2e81534,5,https://github.com/cafeUncle/webpack-sample/archive/refs/heads/dependabot/npm_and_yarn/y18n-4.0.1.zip
master,master,219625218,3685576,3,https://github.com/cafeUncle/golang-practice/archive/refs/heads/master.zip
master,master,175597816,88d29d7,4,https://github.com/cafeUncle/noedge/archive/refs/heads/master.zip
main,main,323038672,d64d186,34,https://github.com/heru616/github-slideshow/archive/refs/heads/main.zip
whitesource/configure,main,323038672,1146f48,35,https://github.com/heru616/github-slideshow/archive/refs/heads/whitesource/configure.zip
master,master,320721722,ba72c17,13,https://github.com/heru616/github-actions-continuous-delivery-azure/archive/refs/heads/master.zip
azure-configuration,master,320721722,25c5734,14,https://github.com/heru616/github-actions-continuous-delivery-azure/archive/refs/heads/azure-configuration.zip
production-deployment-workflow,master,320721722,9dda6cd,14,https://github.com/heru616/github-actions-continuous-delivery-azure/archive/refs/heads/production-deployment-workflow.zip
staging-test,master,320721722,06807d0,14,https://github.com/heru616/github-actions-continuous-delivery-azure/archive/refs/heads/staging-test.zip
heru616-patch-1,master,320721722,73bba2f,14,https://github.com/heru616/github-actions-continuous-delivery-azure/archive/refs/heads/heru616-patch-1.zip
staging-workflow,master,320721722,61a50fc,15,https://github.com/heru616/github-actions-continuous-delivery-azure/archive/refs/heads/staging-workflow.zip
main,main,320720096,ce3bcaf,1,https://github.com/heru616/project-ok/archive/refs/heads/main.zip
gh-pages,main,320720096,b72702d,2,https://github.com/heru616/project-ok/archive/refs/heads/gh-pages.zip
whitesource/configure,main,320720096,14414ee,2,https://github.com/heru616/project-ok/archive/refs/heads/whitesource/configure.zip
main,main,318364946,9c6bb93,1,https://github.com/heru616/project-happy/archive/refs/heads/main.zip
whitesource/configure,main,318364946,262deb7,2,https://github.com/heru616/project-happy/archive/refs/heads/whitesource/configure.zip
main,main,317715595,119224a,1,https://github.com/heru616/heru/archive/refs/heads/main.zip
whitesource/configure,main,317715595,26ee88e,2,https://github.com/heru616/heru/archive/refs/heads/whitesource/configure.zip
main,main,350007655,956f2d0,29,https://github.com/mattn/go-generics-example/archive/refs/heads/main.zip
main,main,398555721,16d9e76,1,https://github.com/mattn/go-iseven/archive/refs/heads/main.zip
master,master,81241955,bc6e726,157,https://github.com/mattn/memo/archive/refs/heads/master.zip
renovate/github.com-mattn-go-runewidth-0.x,master,81241955,ced2814,130,https://github.com/mattn/memo/archive/refs/heads/renovate/github.com-mattn-go-runewidth-0.x.zip
renovate/github.com-mattn-go-isatty-0.x,master,81241955,c5dea09,137,https://github.com/mattn/memo/archive/refs/heads/renovate/github.com-mattn-go-isatty-0.x.zip
master,master,228015450,0aad520,942,https://github.com/mattn/vim-lsp-settings/archive/refs/heads/master.zip
glslls,master,228015450,5a9a1bd,490,https://github.com/mattn/vim-lsp-settings/archive/refs/heads/glslls.zip
add-sqls,master,228015450,b0d2115,506,https://github.com/mattn/vim-lsp-settings/archive/refs/heads/add-sqls.zip
fix-177,master,228015450,26b5196,599,https://github.com/mattn/vim-lsp-settings/archive/refs/heads/fix-177.zip
json-languageserver-2,master,228015450,ca18711,631,https://github.com/mattn/vim-lsp-settings/archive/refs/heads/json-languageserver-2.zip
angular,master,228015450,597b8da,785,https://github.com/mattn/vim-lsp-settings/archive/refs/heads/angular.zip
master,master,270303482,19caedf,172,https://github.com/mattn/clask/archive/refs/heads/master.zip
any,master,270303482,c4f0e89,169,https://github.com/mattn/clask/archive/refs/heads/any.zip
master,master,397759483,311355d,40,https://github.com/mattn/viddy/archive/refs/heads/master.zip
windows,master,397759483,87be43d,42,https://github.com/mattn/viddy/archive/refs/heads/windows.zip
main,main,396826866,65f6542,11,https://github.com/mattn/pqssh/archive/refs/heads/main.zip
main,main,397509782,d8fc712,4,https://github.com/mattn/zauth/archive/refs/heads/main.zip
fix,main,397509782,a29bb6b,6,https://github.com/mattn/zauth/archive/refs/heads/fix.zip
master,master,80591161,b172108,30,https://github.com/mattn/sshgo/archive/refs/heads/master.zip
master,master,25238185,09e043e,22,https://github.com/mattn/go-mjpeg/archive/refs/heads/master.zip
master,master,47863686,254b632,54,https://github.com/mattn/go-zglob/archive/refs/heads/master.zip
fix-symlink,master,47863686,0f035cb,18,https://github.com/mattn/go-zglob/archive/refs/heads/fix-symlink.zip
directory,master,47863686,d27b95a,24,https://github.com/mattn/go-zglob/archive/refs/heads/directory.zip
zenv,master,47863686,b3cf6dd,22,https://github.com/mattn/go-zglob/archive/refs/heads/zenv.zip
main,main,393107558,8a8d372,9,https://github.com/mattn/echo-ent-example/archive/refs/heads/main.zip
master,master,297872187,c1fcee4,12,https://github.com/mattn/entgo-bbs/archive/refs/heads/master.zip
master,master,2755696,3392062,901,https://github.com/mattn/go-sqlite3/archive/refs/heads/master.zip
gh-pages,master,2755696,52808b5,1,https://github.com/mattn/go-sqlite3/archive/refs/heads/gh-pages.zip
systemlib,master,2755696,ee9da48,290,https://github.com/mattn/go-sqlite3/archive/refs/heads/systemlib.zip
type,master,2755696,d0e4959,405,https://github.com/mattn/go-sqlite3/archive/refs/heads/type.zip
csv,master,2755696,564e1ee,498,https://github.com/mattn/go-sqlite3/archive/refs/heads/csv.zip
notify,master,2755696,cf9f5ca,556,https://github.com/mattn/go-sqlite3/archive/refs/heads/notify.zip
master,master,389099021,4bb14d4,531,https://github.com/mattn/pprof/archive/refs/heads/master.zip
fix-typos,master,389099021,1606fbe,534,https://github.com/mattn/pprof/archive/refs/heads/fix-typos.zip
kalyanac-patch-1,master,389099021,040f55d,443,https://github.com/mattn/pprof/archive/refs/heads/kalyanac-patch-1.zip
kalyanac-patch-3,master,389099021,d09caaf,444,https://github.com/mattn/pprof/archive/refs/heads/kalyanac-patch-3.zip
kalyanac-drop-xcode83,master,389099021,131fc72,446,https://github.com/mattn/pprof/archive/refs/heads/kalyanac-drop-xcode83.zip
aalexand-patch-1,master,389099021,0679a6c,457,https://github.com/mattn/pprof/archive/refs/heads/aalexand-patch-1.zip
github_action_badge,master,389099021,8a99f76,485,https://github.com/mattn/pprof/archive/refs/heads/github_action_badge.zip
main,main,392687090,0f45366,10,https://github.com/mattn/xstrings/archive/refs/heads/main.zip
remove-comment,main,392687090,d3ffe06,12,https://github.com/mattn/xstrings/archive/refs/heads/remove-comment.zip
fix-firstnrunes,main,392687090,2223bd7,12,https://github.com/mattn/xstrings/archive/refs/heads/fix-firstnrunes.zip
master,master,169221755,4b4f8f4,341,https://github.com/mattn/efm-langserver/archive/refs/heads/master.zip
prefix,master,169221755,bb527a1,327,https://github.com/mattn/efm-langserver/archive/refs/heads/prefix.zip
master,master,389100386,cbf565b,84,https://github.com/mattn/arch/archive/refs/heads/master.zip
fix-typos,master,389100386,a97430e,85,https://github.com/mattn/arch/archive/refs/heads/fix-typos.zip
fix-typos2,master,389100386,c6bd211,85,https://github.com/mattn/arch/archive/refs/heads/fix-typos2.zip
release-branch.go1.11,master,389100386,5de9028,54,https://github.com/mattn/arch/archive/refs/heads/release-branch.go1.11.zip
release-branch.go1.12,master,389100386,5a4828b,56,https://github.com/mattn/arch/archive/refs/heads/release-branch.go1.12.zip
release-branch.go1.13,master,389100386,8a70ba7,59,https://github.com/mattn/arch/archive/refs/heads/release-branch.go1.13.zip
release-branch.go1.14,master,389100386,8a70ba7,59,https://github.com/mattn/arch/archive/refs/heads/release-branch.go1.14.zip
release-branch.go1.15,master,389100386,f7c7858,68,https://github.com/mattn/arch/archive/refs/heads/release-branch.go1.15.zip
master,master,389099772,61c622d,72,https://github.com/mattn/demangle/archive/refs/heads/master.zip
fix-typo,master,389099772,a25ae08,73,https://github.com/mattn/demangle/archive/refs/heads/fix-typo.zip
master,master,1420057,3871461,193,https://github.com/mattn/go-xmpp/archive/refs/heads/master.zip
master,master,9495505,3189dbd,371,https://github.com/mattn/goveralls/archive/refs/heads/master.zip
docs/env-variables,master,9495505,9ac8430,330,https://github.com/mattn/goveralls/archive/refs/heads/docs/env-variables.zip
main,main,387738565,d29a556,11,https://github.com/mattn/gowasmer/archive/refs/heads/main.zip
master,master,22405117,2e1b0c1,135,https://github.com/mattn/go-colorable/archive/refs/heads/master.zip
gh-pages,master,22405117,031fe78,1,https://github.com/mattn/go-colorable/archive/refs/heads/gh-pages.zip
buffer,master,22405117,a1d69c6,92,https://github.com/mattn/go-colorable/archive/refs/heads/buffer.zip
master,master,181794360,715ae0b,28,https://github.com/mattn/mruby-tflite/archive/refs/heads/master.zip
master,master,10835647,1ccc74d,144,https://github.com/mattn/go-runewidth/archive/refs/heads/master.zip
master,master,18314451,68134e7,113,https://github.com/mattn/go-isatty/archive/refs/heads/master.zip
cygwin-msys2,master,18314451,9b0bf5f,32,https://github.com/mattn/go-isatty/archive/refs/heads/cygwin-msys2.zip
master,master,207428397,62bfdec,117,https://github.com/mattn/longcat/archive/refs/heads/master.zip
check-supported,master,207428397,a52a0b7,49,https://github.com/mattn/longcat/archive/refs/heads/check-supported.zip
master,master,25883731,54d4b84,8,https://github.com/mattn/serve/archive/refs/heads/master.zip
master,master,106024262,2de9837,5,https://github.com/mattn/webcam-live/archive/refs/heads/master.zip
master,master,180091814,169ee07,"5,344",https://github.com/mattn/gonum/archive/refs/heads/master.zip
fix-typo,master,180091814,cc0443d,"6,067",https://github.com/mattn/gonum/archive/refs/heads/fix-typo.zip
add-me,master,180091814,4472db5,"6,066",https://github.com/mattn/gonum/archive/refs/heads/add-me.zip
asm/copy,master,180091814,a03a685,"4,552",https://github.com/mattn/gonum/archive/refs/heads/asm/copy.zip
joss-paper,master,180091814,4258547,"4,616",https://github.com/mattn/gonum/archive/refs/heads/joss-paper.zip
f32/gemv,master,180091814,8aed8a5,"4,771",https://github.com/mattn/gonum/archive/refs/heads/f32/gemv.zip
fourier-sincos,master,180091814,daf39dc,"4,867",https://github.com/mattn/gonum/archive/refs/heads/fourier-sincos.zip
stat/mds_mca,master,180091814,9617ad7,"4,876",https://github.com/mattn/gonum/archive/refs/heads/stat/mds_mca.zip
master,master,39970626,ef971a5,28,https://github.com/jinnjuice/new-website/archive/refs/heads/master.zip
master,master,39524992,6fbad5b,17,https://github.com/jinnjuice/rocket-shop/archive/refs/heads/master.zip
master,master,39224953,97e6d72,4,https://github.com/jinnjuice/ProteinTracker/archive/refs/heads/master.zip
master,master,39225320,dc5afdf,1,https://github.com/jinnjuice/minimum-angle/archive/refs/heads/master.zip
main,main,390740942,2a12357,46,https://github.com/Lisprez/yakvdb/archive/refs/heads/main.zip
develop,main,390740942,2a12357,46,https://github.com/Lisprez/yakvdb/archive/refs/heads/develop.zip
master,master,390613544,733def7,252,https://github.com/Lisprez/easytcp/archive/refs/heads/master.zip
feature/remove-mutelogger,master,390613544,8480400,250,https://github.com/Lisprez/easytcp/archive/refs/heads/feature/remove-mutelogger.zip
master,master,391292951,12ce946,192,https://github.com/Lisprez/go-pry/archive/refs/heads/master.zip
main,main,390738100,7a98ccf,34,https://github.com/Lisprez/expr/archive/refs/heads/main.zip
master,master,391512345,4eeaa9d,732,https://github.com/Lisprez/scrift/archive/refs/heads/master.zip
master,master,55215539,dfae65d,54,https://github.com/Lisprez/so_stupid_search/archive/refs/heads/master.zip
main,main,370626778,458dc28,5,https://github.com/Lisprez/arithmetic_expression_evaluator/archive/refs/heads/main.zip
main,main,368102753,ae2ece3,25,https://github.com/Lisprez/go-sqldb/archive/refs/heads/main.zip
dev,dev,362461246,9492bd7,254,https://github.com/Lisprez/Hazel/archive/refs/heads/dev.zip
go,dev,362461246,190a5ec,133,https://github.com/Lisprez/Hazel/archive/refs/heads/go.zip
master,master,362377332,27fe5c6,359,https://github.com/Lisprez/Melon/archive/refs/heads/master.zip
main,main,312183368,0abc388,9,https://github.com/Lisprez/Lisprez/archive/refs/heads/main.zip
master,master,346646819,e7bba7b,"2,707",https://github.com/Lisprez/zguide/archive/refs/heads/master.zip
revert-493-fix/tim-clifford/at-least-attempt-to-fix-chapter-links,master,346646819,105b72c,"1,921",https://github.com/Lisprez/zguide/archive/refs/heads/revert-493-fix/tim-clifford/at-least-attempt-to-fix-chapter-links.zip
revert-685-patch-1,master,346646819,ded0431,"2,448",https://github.com/Lisprez/zguide/archive/refs/heads/revert-685-patch-1.zip
master,master,367221626,287e7a4,61,https://github.com/Lisprez/tableflip/archive/refs/heads/master.zip
lmb/error-clean-up,master,367221626,263380c,48,https://github.com/Lisprez/tableflip/archive/refs/heads/lmb/error-clean-up.zip
fix-arg-passing,master,367221626,f0fdac9,60,https://github.com/Lisprez/tableflip/archive/refs/heads/fix-arg-passing.zip
fix-test-with-closed-stdin,master,367221626,293fa4b,61,https://github.com/Lisprez/tableflip/archive/refs/heads/fix-test-with-closed-stdin.zip
master,master,382352021,d7b5828,40,https://github.com/Lisprez/my_init_vim/archive/refs/heads/master.zip
master,master,327188862,15007bb,40,https://github.com/Lisprez/slurp/archive/refs/heads/master.zip
feature/vector,master,327188862,2b9e0e2,41,https://github.com/Lisprez/slurp/archive/refs/heads/feature/vector.zip
feature/eval-vector,master,327188862,03729e5,32,https://github.com/Lisprez/slurp/archive/refs/heads/feature/eval-vector.zip
bugfix/vector-empty,master,327188862,bc9aa39,37,https://github.com/Lisprez/slurp/archive/refs/heads/bugfix/vector-empty.zip
docs/readme-improvements,master,327188862,5e6dce9,42,https://github.com/Lisprez/slurp/archive/refs/heads/docs/readme-improvements.zip
master,master,320210784,be6c678,851,https://github.com/Lisprez/typesense/archive/refs/heads/master.zip
mysql_integration,master,320210784,79a864b,528,https://github.com/Lisprez/typesense/archive/refs/heads/mysql_integration.zip
enable-bool-int-facets,master,320210784,e915c51,556,https://github.com/Lisprez/typesense/archive/refs/heads/enable-bool-int-facets.zip
query-positional-rank,master,320210784,64399fe,601,https://github.com/Lisprez/typesense/archive/refs/heads/query-positional-rank.zip
braft-clustering,master,320210784,da95807,632,https://github.com/Lisprez/typesense/archive/refs/heads/braft-clustering.zip
distinct-grouping,master,320210784,d53061e,689,https://github.com/Lisprez/typesense/archive/refs/heads/distinct-grouping.zip
master,master,319683270,e4d4c62,391,https://github.com/Lisprez/ugrep/archive/refs/heads/master.zip
master,master,305914324,fcd54ac,52,https://github.com/Lisprez/yyjson/archive/refs/heads/master.zip
master,master,296513396,01a0b90,421,https://github.com/Lisprez/libhv/archive/refs/heads/master.zip
dev,master,296513396,01a0b90,421,https://github.com/Lisprez/libhv/archive/refs/heads/dev.zip
master,master,312179632,04f8939,10,https://github.com/Lisprez/smallnest/archive/refs/heads/master.zip
master,master,377049789,c5f9152,199,https://github.com/Lisprez/dotfiles-1/archive/refs/heads/master.zip
master,master,286615959,882052f,101,https://github.com/Lisprez/observer/archive/refs/heads/master.zip
C++20,master,286615959,e63f357,28,https://github.com/Lisprez/observer/archive/refs/heads/C++20.zip
master,master,285776860,c3e79af,11,https://github.com/Lisprez/basalt/archive/refs/heads/master.zip
master,master,283104190,51b431a,1,https://github.com/Lisprez/redcon.c/archive/refs/heads/master.zip
master,master,283930816,b8f27e2,65,https://github.com/Lisprez/selfupdate/archive/refs/heads/master.zip
master,master,280656150,f1353f5,361,https://github.com/Lisprez/dotfiles/archive/refs/heads/master.zip
gg,master,280656150,f1353f5,361,https://github.com/Lisprez/dotfiles/archive/refs/heads/gg.zip
master,master,280996628,21d630c,672,https://github.com/Lisprez/neovim-config/archive/refs/heads/master.zip
testing-konsole,master,280996628,364d453,112,https://github.com/Lisprez/neovim-config/archive/refs/heads/testing-konsole.zip
test-notifications,master,280996628,93e2779,188,https://github.com/Lisprez/neovim-config/archive/refs/heads/test-notifications.zip
development,master,280996628,aa2ea60,211,https://github.com/Lisprez/neovim-config/archive/refs/heads/development.zip
onedark,master,280996628,f73bda8,219,https://github.com/Lisprez/neovim-config/archive/refs/heads/onedark.zip
nord,master,280996628,9b0659f,223,https://github.com/Lisprez/neovim-config/archive/refs/heads/nord.zip
master,master,283637131,0b70cd6,271,https://github.com/Lisprez/emacs/archive/refs/heads/master.zip
develop,master,283637131,b460d03,7,https://github.com/Lisprez/emacs/archive/refs/heads/develop.zip
master,master,282796357,75bd92d,75,https://github.com/Lisprez/cmd/archive/refs/heads/master.zip
devel,master,282796357,9a47569,51,https://github.com/Lisprez/cmd/archive/refs/heads/devel.zip
new-state,master,282796357,a9258bb,49,https://github.com/Lisprez/cmd/archive/refs/heads/new-state.zip
close-streaming-chans,master,282796357,fac9413,68,https://github.com/Lisprez/cmd/archive/refs/heads/close-streaming-chans.zip
fix-windows-test-coverage,master,282796357,b1d75a0,70,https://github.com/Lisprez/cmd/archive/refs/heads/fix-windows-test-coverage.zip
master,master,278543492,9e7587f,17,https://github.com/Lisprez/USRefl/archive/refs/heads/master.zip
master,master,164038834,d78006a,36,https://github.com/ZECTBynmo/cynthiascripts/archive/refs/heads/master.zip
main,main,359188031,116421c,1,https://github.com/ZECTBynmo/lovelyel9o5/archive/refs/heads/main.zip
gh-pages,main,359188031,228d09c,2,https://github.com/ZECTBynmo/lovelyel9o5/archive/refs/heads/gh-pages.zip
master,master,351548127,9813b1e,1,https://github.com/ZECTBynmo/awesome-engineering-youtube/archive/refs/heads/master.zip
main,main,299479331,6ff0bf8,"1,756",https://github.com/ZECTBynmo/node-slack-sdk/archive/refs/heads/main.zip
1.x,main,299479331,1ab67fc,124,https://github.com/ZECTBynmo/node-slack-sdk/archive/refs/heads/1.x.zip
v3,main,299479331,433f0d0,622,https://github.com/ZECTBynmo/node-slack-sdk/archive/refs/heads/v3.zip
revert-717-remove-node-lessthan8,main,299479331,73c0a17,"1,077",https://github.com/ZECTBynmo/node-slack-sdk/archive/refs/heads/revert-717-remove-node-lessthan8.zip
v4,main,299479331,e16a5d1,"1,083",https://github.com/ZECTBynmo/node-slack-sdk/archive/refs/heads/v4.zip
add_code_of_conduct_file,main,299479331,f4f0a30,"1,440",https://github.com/ZECTBynmo/node-slack-sdk/archive/refs/heads/add_code_of_conduct_file.zip
master,master,262215384,d85e188,13,https://github.com/ZECTBynmo/kube-mirror/archive/refs/heads/master.zip
master,master,252841904,c125883,542,https://github.com/ZECTBynmo/redis-operator/archive/refs/heads/master.zip
change-update-strategy,master,252841904,37e136d,425,https://github.com/ZECTBynmo/redis-operator/archive/refs/heads/change-update-strategy.zip
change-update-policy,master,252841904,694251f,438,https://github.com/ZECTBynmo/redis-operator/archive/refs/heads/change-update-policy.zip
master,master,239220199,b37f4dc,24,https://github.com/ZECTBynmo/aws-appsync-chat/archive/refs/heads/master.zip
dependabot/npm_and_yarn/js-yaml-3.13.1,master,239220199,50c9964,25,https://github.com/ZECTBynmo/aws-appsync-chat/archive/refs/heads/dependabot/npm_and_yarn/js-yaml-3.13.1.zip
dependabot/npm_and_yarn/lodash.template-4.5.0,master,239220199,2fe2a32,25,https://github.com/ZECTBynmo/aws-appsync-chat/archive/refs/heads/dependabot/npm_and_yarn/lodash.template-4.5.0.zip
dependabot/npm_and_yarn/eslint-utils-1.4.3,master,239220199,289e113,25,https://github.com/ZECTBynmo/aws-appsync-chat/archive/refs/heads/dependabot/npm_and_yarn/eslint-utils-1.4.3.zip
dependabot/npm_and_yarn/handlebars-4.7.2,master,239220199,d0b36e9,25,https://github.com/ZECTBynmo/aws-appsync-chat/archive/refs/heads/dependabot/npm_and_yarn/handlebars-4.7.2.zip
dependabot/npm_and_yarn/lodash-es-4.17.15,master,239220199,fcedabf,25,https://github.com/ZECTBynmo/aws-appsync-chat/archive/refs/heads/dependabot/npm_and_yarn/lodash-es-4.17.15.zip
master,master,231864573,dd5d17a,13,https://github.com/ZECTBynmo/terraform-aws-mongodb/archive/refs/heads/master.zip
master,master,222522465,934a8d1,448,https://github.com/ZECTBynmo/node-openid-client/archive/refs/heads/master.zip
master,master,212723658,cfade37,94,https://github.com/ZECTBynmo/terraform-aws-rds/archive/refs/heads/master.zip
terraform011,master,212723658,4a4e014,90,https://github.com/ZECTBynmo/terraform-aws-rds/archive/refs/heads/terraform011.zip
master,master,205625381,de2ccca,28,https://github.com/ZECTBynmo/create-react-app-auth-amplify/archive/refs/heads/master.zip
master,master,185083676,64c702c,53,https://github.com/ZECTBynmo/magenta-demos/archive/refs/heads/master.zip
gh-pages,master,185083676,7d7a1f1,7,https://github.com/ZECTBynmo/magenta-demos/archive/refs/heads/gh-pages.zip
master,master,168426945,ab7d9b4,1,https://github.com/ZECTBynmo/docker-demo/archive/refs/heads/master.zip
master,master,167479922,fe15df4,17,https://github.com/ZECTBynmo/connectwise-action-api/archive/refs/heads/master.zip
master,master,330426500,29fc264,293,https://github.com/ZECTBynmo/steamlink/archive/refs/heads/master.zip
master,master,185769043,230e2e5,5,https://github.com/newbokee/UIDP/archive/refs/heads/master.zip
master,master,130200357,2bbaed2,668,https://github.com/newbokee/Nethereum/archive/refs/heads/master.zip
ContractProjectGenerator_PreventOutputtingEmptyFiles,master,130200357,1699b40,629,https://github.com/newbokee/Nethereum/archive/refs/heads/ContractProjectGenerator_PreventOutputtingEmptyFiles.zip
master,master,154092793,ccf336a,4,https://github.com/newbokee/Wyc_NEWRK/archive/refs/heads/master.zip
master,master,72442171,7e7948c,"1,998",https://github.com/newbokee/AutoMapper/archive/refs/heads/master.zip
MappingStructsToClass,master,72442171,b151a33,"1,535",https://github.com/newbokee/AutoMapper/archive/refs/heads/MappingStructsToClass.zip
UnusedMethods,master,72442171,9c00ad4,"1,539",https://github.com/newbokee/AutoMapper/archive/refs/heads/UnusedMethods.zip
CollapseObjectMapper,master,72442171,9db82b8,"1,620",https://github.com/newbokee/AutoMapper/archive/refs/heads/CollapseObjectMapper.zip
BetterExceptionMessages,master,72442171,cc1c0d3,"1,801",https://github.com/newbokee/AutoMapper/archive/refs/heads/BetterExceptionMessages.zip
lbargaoanu-TypeMapPlanBuilder,master,72442171,11f95aa,"1,805",https://github.com/newbokee/AutoMapper/archive/refs/heads/lbargaoanu-TypeMapPlanBuilder.zip
master,master,32252308,f9ec68a,4,https://github.com/angusshire/greenhat/archive/refs/heads/master.zip
master,master,226186924,1b68ae9,8,https://github.com/angusshire/docker-fleet-api-ci/archive/refs/heads/master.zip
fixing-my-mistake,master,226186924,1d914a4,7,https://github.com/angusshire/docker-fleet-api-ci/archive/refs/heads/fixing-my-mistake.zip
add-postman,master,226186924,980fec9,9,https://github.com/angusshire/docker-fleet-api-ci/archive/refs/heads/add-postman.zip
master,master,207505263,21333dc,113,https://github.com/angusshire/daytripper/archive/refs/heads/master.zip
master,master,196451236,0a6e5f4,1,https://github.com/angusshire/pycommunityid/archive/refs/heads/master.zip
master,master,197078963,2506a07,192,https://github.com/angusshire/gosaml2/archive/refs/heads/master.zip
phoebesimon/change-how-certs-are-stored,master,197078963,bcfee4f,14,https://github.com/angusshire/gosaml2/archive/refs/heads/phoebesimon/change-how-certs-are-stored.zip
